details_id,pair,timestamp,rate,volume
zarokhs-refrain,divine,2025-12-16T00:00:00Z,1,0
zarokhs-refrain,exalted,2026-01-15T00:00:00Z,15.38,1.22
zarokhs-refrain,exalted,2026-01-14T00:00:00Z,19.68,1.71
zarokhs-refrain,exalted,2026-01-13T00:00:00Z,16.94,0.9441
zarokhs-refrain,exalted,2026-01-12T00:00:00Z,13.51,1.76
zarokhs-refrain,exalted,2026-01-11T00:00:00Z,8.34,1.39
zarokhs-refrain,exalted,2026-01-10T00:00:00Z,6.62,0.9742
zarokhs-refrain,exalted,2026-01-09T00:00:00Z,9.49,1.24
zarokhs-refrain,exalted,2026-01-08T00:00:00Z,13.49,2.47
zarokhs-refrain,exalted,2026-01-07T00:00:00Z,11.7,3.01
zarokhs-refrain,exalted,2026-01-06T00:00:00Z,8.52,1.49
zarokhs-refrain,exalted,2026-01-05T00:00:00Z,9.5,1.83
zarokhs-refrain,exalted,2026-01-04T00:00:00Z,11.94,2.83
zarokhs-refrain,exalted,2026-01-03T00:00:00Z,15.73,3.57
zarokhs-refrain,exalted,2026-01-02T00:00:00Z,9.64,1.46
zarokhs-refrain,exalted,2026-01-01T00:00:00Z,11.19,1.36
zarokhs-refrain,exalted,2025-12-31T00:00:00Z,10.95,1.08
zarokhs-refrain,exalted,2025-12-30T00:00:00Z,12.12,1.8
zarokhs-refrain,exalted,2025-12-29T00:00:00Z,16.45,1.56
zarokhs-refrain,exalted,2025-12-28T00:00:00Z,6.2,1.27
zarokhs-refrain,exalted,2025-12-27T00:00:00Z,4.74,0.6891
zarokhs-refrain,exalted,2025-12-26T00:00:00Z,4.67,0.5983
zarokhs-refrain,exalted,2025-12-25T00:00:00Z,6.91,0.9592
zarokhs-refrain,exalted,2025-12-24T00:00:00Z,3.92,0.6602
zarokhs-refrain,exalted,2025-12-23T00:00:00Z,4.43,0.8459
zarokhs-refrain,exalted,2025-12-22T00:00:00Z,4.32,0.7026
zarokhs-refrain,exalted,2025-12-21T00:00:00Z,4.22,1.11
zarokhs-refrain,exalted,2025-12-20T00:00:00Z,2.89,0.5328
zarokhs-refrain,exalted,2025-12-19T00:00:00Z,3.03,0.5507
zarokhs-refrain,exalted,2025-12-18T00:00:00Z,3.04,0.741
zarokhs-refrain,exalted,2025-12-17T00:00:00Z,3.42,0.7703
zarokhs-refrain,exalted,2025-12-16T00:00:00Z,3.45,0.8365
zarokhs-refrain,chaos,2026-01-15T00:00:00Z,13.86,0.3076
zarokhs-refrain,chaos,2026-01-14T00:00:00Z,27.03,0
zarokhs-refrain,chaos,2026-01-13T00:00:00Z,15.63,1.23
zarokhs-refrain,chaos,2026-01-12T00:00:00Z,28.47,0.8081
zarokhs-refrain,chaos,2026-01-11T00:00:00Z,12.75,1.03
zarokhs-refrain,chaos,2026-01-10T00:00:00Z,7.09,0.278
zarokhs-refrain,chaos,2026-01-09T00:00:00Z,17.78,0.4773
zarokhs-refrain,chaos,2026-01-08T00:00:00Z,31.9,0.7393
zarokhs-refrain,chaos,2026-01-07T00:00:00Z,15.24,1.31
zarokhs-refrain,chaos,2026-01-06T00:00:00Z,10.24,0.1582
zarokhs-refrain,chaos,2026-01-05T00:00:00Z,25.45,0.5939
zarokhs-refrain,chaos,2026-01-04T00:00:00Z,37.48,1.07
zarokhs-refrain,chaos,2026-01-03T00:00:00Z,12.5,0
zarokhs-refrain,chaos,2026-01-02T00:00:00Z,17.81,0.7955
zarokhs-refrain,chaos,2026-01-01T00:00:00Z,5.25,0.258
zarokhs-refrain,chaos,2025-12-31T00:00:00Z,4.75,0.222
zarokhs-refrain,chaos,2025-12-30T00:00:00Z,4.65,0.3108
zarokhs-refrain,chaos,2025-12-29T00:00:00Z,4.66,0.3213
zarokhs-refrain,chaos,2025-12-28T00:00:00Z,3.66,0.1724
zarokhs-refrain,chaos,2025-12-27T00:00:00Z,3.36,0.074
zarokhs-refrain,chaos,2025-12-26T00:00:00Z,15.7,0.3059
zarokhs-refrain,chaos,2025-12-25T00:00:00Z,16.64,0
zarokhs-refrain,chaos,2025-12-24T00:00:00Z,2.9,0.06458
zarokhs-refrain,chaos,2025-12-23T00:00:00Z,2.85,0.0666
zarokhs-refrain,chaos,2025-12-22T00:00:00Z,4.06,0.06438
zarokhs-refrain,chaos,2025-12-21T00:00:00Z,2.7,0.06894
zarokhs-refrain,chaos,2025-12-20T00:00:00Z,2.76,0.05075
zarokhs-refrain,chaos,2025-12-19T00:00:00Z,2.49,0.05674
zarokhs-refrain,chaos,2025-12-18T00:00:00Z,2.62,0.1388
zarokhs-refrain,chaos,2025-12-17T00:00:00Z,2.12,0.1618
zarokhs-refrain,chaos,2025-12-16T00:00:00Z,3.28,0.1302
kurgals-leash,divine,2026-01-15T00:00:00Z,0.25,0.0
kurgals-leash,divine,2026-01-14T00:00:00Z,0.5333,0.0
kurgals-leash,divine,2026-01-13T00:00:00Z,0.3417,0.5
kurgals-leash,divine,2026-01-12T00:00:00Z,0.08333,0.3333
kurgals-leash,divine,2026-01-11T00:00:00Z,0.3182,2
kurgals-leash,divine,2026-01-10T00:00:00Z,0.09697,0.09091
kurgals-leash,divine,2026-01-09T00:00:00Z,0.1252,0.25
kurgals-leash,divine,2026-01-08T00:00:00Z,0.1333,0.2667
kurgals-leash,divine,2026-01-07T00:00:00Z,0.1528,0.125
kurgals-leash,divine,2026-01-06T00:00:00Z,0.2262,0.1667
kurgals-leash,divine,2026-01-05T00:00:00Z,0.1536,0.25
kurgals-leash,divine,2026-01-04T00:00:00Z,0.4259,1
kurgals-leash,divine,2026-01-03T00:00:00Z,0.2798,0.2857
kurgals-leash,divine,2026-01-02T00:00:00Z,0.1667,0.3333
kurgals-leash,divine,2026-01-01T00:00:00Z,0.1818,0.1818
kurgals-leash,divine,2025-12-31T00:00:00Z,0.2333,0.2
kurgals-leash,divine,2025-12-30T00:00:00Z,0.25,0.25
kurgals-leash,divine,2025-12-29T00:00:00Z,0.2361,0.25
kurgals-leash,divine,2025-12-28T00:00:00Z,0.45,0.0
kurgals-leash,divine,2025-12-27T00:00:00Z,0.2857,0.2857
kurgals-leash,divine,2025-12-26T00:00:00Z,0.25,0.0
kurgals-leash,divine,2025-12-25T00:00:00Z,0.6667,0
kurgals-leash,divine,2025-12-24T00:00:00Z,0.6667,0
kurgals-leash,divine,2025-12-23T00:00:00Z,1,1
kurgals-leash,divine,2025-12-22T00:00:00Z,0.975,0
kurgals-leash,divine,2025-12-21T00:00:00Z,1,0
kurgals-leash,divine,2025-12-20T00:00:00Z,1,0
kurgals-leash,divine,2025-12-19T00:00:00Z,1,0
kurgals-leash,divine,2025-12-18T00:00:00Z,0.8333,0
kurgals-leash,divine,2025-12-17T00:00:00Z,0.5,0.0
kurgals-leash,divine,2025-12-16T00:00:00Z,0.5,0.0
kurgals-leash,exalted,2026-01-15T00:00:00Z,9.4,0.7165
kurgals-leash,exalted,2026-01-14T00:00:00Z,11.5,0.7063
kurgals-leash,exalted,2026-01-13T00:00:00Z,13.37,1.55
kurgals-leash,exalted,2026-01-12T00:00:00Z,8.55,0.8342
kurgals-leash,exalted,2026-01-11T00:00:00Z,6.78,1.23
kurgals-leash,exalted,2026-01-10T00:00:00Z,7.61,1.22
kurgals-leash,exalted,2026-01-09T00:00:00Z,4.48,1.42
kurgals-leash,exalted,2026-01-08T00:00:00Z,4.86,0.4355
kurgals-leash,exalted,2026-01-07T00:00:00Z,3.87,1.22
kurgals-leash,exalted,2026-01-06T00:00:00Z,4.29,0.3543
kurgals-leash,exalted,2026-01-05T00:00:00Z,7.98,1.15
kurgals-leash,exalted,2026-01-04T00:00:00Z,5.96,1.35
kurgals-leash,exalted,2026-01-03T00:00:00Z,3.82,0.7379
kurgals-leash,exalted,2026-01-02T00:00:00Z,2.96,0.7159
kurgals-leash,exalted,2026-01-01T00:00:00Z,5.34,1.07
kurgals-leash,exalted,2025-12-31T00:00:00Z,7.3,1.51
kurgals-leash,exalted,2025-12-30T00:00:00Z,4.24,0.4953
kurgals-leash,exalted,2025-12-29T00:00:00Z,3.22,0.4013
kurgals-leash,exalted,2025-12-28T00:00:00Z,3.49,0.7161
kurgals-leash,exalted,2025-12-27T00:00:00Z,6.39,1.41
kurgals-leash,exalted,2025-12-26T00:00:00Z,4.93,1.4
kurgals-leash,exalted,2025-12-25T00:00:00Z,3.05,0.7155
kurgals-leash,exalted,2025-12-24T00:00:00Z,2.38,0.5924
kurgals-leash,exalted,2025-12-23T00:00:00Z,2.44,0.7174
kurgals-leash,exalted,2025-12-22T00:00:00Z,5.21,0.8685
kurgals-leash,exalted,2025-12-21T00:00:00Z,3.21,1.06
kurgals-leash,exalted,2025-12-20T00:00:00Z,2.4,0.6189
kurgals-leash,exalted,2025-12-19T00:00:00Z,2.48,0.6928
kurgals-leash,exalted,2025-12-18T00:00:00Z,2.09,0.497
kurgals-leash,exalted,2025-12-17T00:00:00Z,2.09,0.3236
kurgals-leash,exalted,2025-12-16T00:00:00Z,2.59,0.2455
kurgals-leash,chaos,2026-01-15T00:00:00Z,5.29,0.1173
kurgals-leash,chaos,2026-01-14T00:00:00Z,15.25,0
kurgals-leash,chaos,2026-01-13T00:00:00Z,17.04,0.444
kurgals-leash,chaos,2026-01-12T00:00:00Z,14.0,0.3441
kurgals-leash,chaos,2026-01-11T00:00:00Z,12.09,0.222
kurgals-leash,chaos,2026-01-10T00:00:00Z,14.12,0
kurgals-leash,chaos,2026-01-09T00:00:00Z,17.68,0
kurgals-leash,chaos,2026-01-08T00:00:00Z,12.14,0.3201
kurgals-leash,chaos,2026-01-07T00:00:00Z,11.12,0
kurgals-leash,chaos,2026-01-06T00:00:00Z,14.81,0
kurgals-leash,chaos,2026-01-05T00:00:00Z,10.75,0.2812
kurgals-leash,chaos,2026-01-04T00:00:00Z,7.98,0.1899
kurgals-leash,chaos,2026-01-03T00:00:00Z,7.48,0
kurgals-leash,chaos,2026-01-02T00:00:00Z,7.18,0.1998
kurgals-leash,chaos,2026-01-01T00:00:00Z,6.91,0.1702
kurgals-leash,chaos,2025-12-31T00:00:00Z,4.22,0.3433
kurgals-leash,chaos,2025-12-30T00:00:00Z,2.7,0.0999
kurgals-leash,chaos,2025-12-29T00:00:00Z,3.57,0.1469
kurgals-leash,chaos,2025-12-28T00:00:00Z,3.37,0.2575
kurgals-leash,chaos,2025-12-27T00:00:00Z,4.31,0.05328
kurgals-leash,chaos,2025-12-26T00:00:00Z,3.69,0.161
kurgals-leash,chaos,2025-12-25T00:00:00Z,4.47,0.0888
kurgals-leash,chaos,2025-12-24T00:00:00Z,7.56,0
kurgals-leash,chaos,2025-12-23T00:00:00Z,5.08,0.1036
kurgals-leash,chaos,2025-12-22T00:00:00Z,6.75,0.1505
kurgals-leash,chaos,2025-12-21T00:00:00Z,5.91,0.1801
kurgals-leash,chaos,2025-12-20T00:00:00Z,4.99,0.1469
kurgals-leash,chaos,2025-12-19T00:00:00Z,5.11,0.0888
kurgals-leash,chaos,2025-12-18T00:00:00Z,3.87,0.1253
kurgals-leash,chaos,2025-12-17T00:00:00Z,3.56,0.05248
kurgals-leash,chaos,2025-12-16T00:00:00Z,3.08,0.06068
ahns-citadel,divine,2026-01-15T00:00:00Z,0.1429,0.2857
ahns-citadel,divine,2026-01-14T00:00:00Z,0.1558,0.1429
ahns-citadel,divine,2026-01-13T00:00:00Z,0.4065,0.15
ahns-citadel,divine,2026-01-12T00:00:00Z,0.1429,0.1429
ahns-citadel,divine,2026-01-11T00:00:00Z,0.2381,0
ahns-citadel,divine,2026-01-10T00:00:00Z,0.1429,0.2857
ahns-citadel,divine,2026-01-09T00:00:00Z,0.463,0.2222
ahns-citadel,divine,2026-01-08T00:00:00Z,0.1667,0.1667
ahns-citadel,divine,2026-01-07T00:00:00Z,0.1667,0.1667
ahns-citadel,divine,2026-01-06T00:00:00Z,0.1429,0.1429
ahns-citadel,divine,2026-01-05T00:00:00Z,0.1429,0.1429
ahns-citadel,divine,2026-01-04T00:00:00Z,0.1429,0.1429
ahns-citadel,divine,2026-01-03T00:00:00Z,0.5714,0
ahns-citadel,divine,2026-01-02T00:00:00Z,0.25,0.0
ahns-citadel,divine,2026-01-01T00:00:00Z,0.75,0.0
ahns-citadel,divine,2025-12-31T00:00:00Z,0.5,0.0
ahns-citadel,divine,2025-12-30T00:00:00Z,0.5556,0
ahns-citadel,divine,2025-12-29T00:00:00Z,0.5667,0.0
ahns-citadel,divine,2025-12-28T00:00:00Z,0.25,0.0
ahns-citadel,divine,2025-12-26T00:00:00Z,0.5833,0.0
ahns-citadel,divine,2025-12-24T00:00:00Z,0.5,0.0
ahns-citadel,divine,2025-12-23T00:00:00Z,1,0
ahns-citadel,divine,2025-12-22T00:00:00Z,0.6667,0
ahns-citadel,divine,2025-12-21T00:00:00Z,0.875,0.0
ahns-citadel,divine,2025-12-20T00:00:00Z,0.6667,0
ahns-citadel,divine,2025-12-19T00:00:00Z,0.8333,0
ahns-citadel,divine,2025-12-18T00:00:00Z,0.8667,0
ahns-citadel,divine,2025-12-17T00:00:00Z,1,0
ahns-citadel,divine,2025-12-16T00:00:00Z,1,1
ahns-citadel,exalted,2026-01-15T00:00:00Z,12.1,0.3417
ahns-citadel,exalted,2026-01-14T00:00:00Z,9.17,0.3268
ahns-citadel,exalted,2026-01-13T00:00:00Z,6.22,0.2355
ahns-citadel,exalted,2026-01-12T00:00:00Z,9.41,0.216
ahns-citadel,exalted,2026-01-11T00:00:00Z,8.38,0.8211
ahns-citadel,exalted,2026-01-10T00:00:00Z,7.91,0.4152
ahns-citadel,exalted,2026-01-09T00:00:00Z,7.16,0.6935
ahns-citadel,exalted,2026-01-08T00:00:00Z,7.43,0.5998
ahns-citadel,exalted,2026-01-07T00:00:00Z,6.42,0.8298
ahns-citadel,exalted,2026-01-06T00:00:00Z,9.29,0.5726
ahns-citadel,exalted,2026-01-05T00:00:00Z,5.81,0.3358
ahns-citadel,exalted,2026-01-04T00:00:00Z,1.98,0.1023
ahns-citadel,exalted,2026-01-03T00:00:00Z,3.34,0.163
ahns-citadel,exalted,2026-01-02T00:00:00Z,4.85,0.5441
ahns-citadel,exalted,2026-01-01T00:00:00Z,6.67,0.2824
ahns-citadel,exalted,2025-12-31T00:00:00Z,4.96,0.449
ahns-citadel,exalted,2025-12-30T00:00:00Z,4.58,0.5546
ahns-citadel,exalted,2025-12-29T00:00:00Z,7.46,0.6107
ahns-citadel,exalted,2025-12-28T00:00:00Z,7.1,0.6947
ahns-citadel,exalted,2025-12-27T00:00:00Z,5.6,0.6497
ahns-citadel,exalted,2025-12-26T00:00:00Z,3.09,0.3948
ahns-citadel,exalted,2025-12-25T00:00:00Z,3.21,0.2924
ahns-citadel,exalted,2025-12-24T00:00:00Z,4.24,0.4815
ahns-citadel,exalted,2025-12-23T00:00:00Z,5.93,0.7175
ahns-citadel,exalted,2025-12-22T00:00:00Z,3.25,0.9239
ahns-citadel,exalted,2025-12-21T00:00:00Z,3.75,0.745
ahns-citadel,exalted,2025-12-20T00:00:00Z,4.93,0.898
ahns-citadel,exalted,2025-12-19T00:00:00Z,5.03,0.8479
ahns-citadel,exalted,2025-12-18T00:00:00Z,7.36,1.67
ahns-citadel,exalted,2025-12-17T00:00:00Z,12.08,2.5
ahns-citadel,exalted,2025-12-16T00:00:00Z,35.17,5.83
ahns-citadel,chaos,2026-01-15T00:00:00Z,5,0
ahns-citadel,chaos,2026-01-14T00:00:00Z,8.02,0
ahns-citadel,chaos,2026-01-13T00:00:00Z,7.11,0
ahns-citadel,chaos,2026-01-12T00:00:00Z,15.5,0
ahns-citadel,chaos,2026-01-11T00:00:00Z,7.45,0.1173
ahns-citadel,chaos,2026-01-10T00:00:00Z,8.73,0
ahns-citadel,chaos,2026-01-09T00:00:00Z,3.25,0
ahns-citadel,chaos,2026-01-08T00:00:00Z,30.85,0
ahns-citadel,chaos,2026-01-07T00:00:00Z,8.94,0.4263
ahns-citadel,chaos,2026-01-06T00:00:00Z,3.42,0
ahns-citadel,chaos,2026-01-05T00:00:00Z,5.52,0
ahns-citadel,chaos,2026-01-04T00:00:00Z,5.17,0.1258
ahns-citadel,chaos,2026-01-03T00:00:00Z,9.05,0
ahns-citadel,chaos,2026-01-02T00:00:00Z,8.79,0
ahns-citadel,chaos,2026-01-01T00:00:00Z,5.0,0.1443
ahns-citadel,chaos,2025-12-31T00:00:00Z,4.6,0.1021
ahns-citadel,chaos,2025-12-30T00:00:00Z,3.08,0
ahns-citadel,chaos,2025-12-29T00:00:00Z,4.28,0.09435
ahns-citadel,chaos,2025-12-28T00:00:00Z,3.61,0.1088
ahns-citadel,chaos,2025-12-27T00:00:00Z,3.22,0.06383
ahns-citadel,chaos,2025-12-26T00:00:00Z,3.49,0
ahns-citadel,chaos,2025-12-25T00:00:00Z,3.56,0
ahns-citadel,chaos,2025-12-24T00:00:00Z,5.19,0
ahns-citadel,chaos,2025-12-23T00:00:00Z,4.25,0
ahns-citadel,chaos,2025-12-22T00:00:00Z,4.25,0.0814
ahns-citadel,chaos,2025-12-21T00:00:00Z,7.86,0.1899
ahns-citadel,chaos,2025-12-20T00:00:00Z,6.22,0.1292
ahns-citadel,chaos,2025-12-19T00:00:00Z,6.26,0.1887
ahns-citadel,chaos,2025-12-18T00:00:00Z,8.65,0.2414
ahns-citadel,chaos,2025-12-17T00:00:00Z,12.47,0.0666
ahns-citadel,chaos,2025-12-16T00:00:00Z,17.28,0.4186
kalisas-crescendo,divine,2026-01-15T00:00:00Z,0.1667,0.1667
kalisas-crescendo,divine,2026-01-14T00:00:00Z,0.3333,0
kalisas-crescendo,divine,2026-01-13T00:00:00Z,0.1786,0.2143
kalisas-crescendo,divine,2026-01-12T00:00:00Z,0.4603,1
kalisas-crescendo,divine,2026-01-11T00:00:00Z,0.6583,0
kalisas-crescendo,divine,2026-01-10T00:00:00Z,0.2222,0.6667
kalisas-crescendo,divine,2026-01-09T00:00:00Z,0.2,0.2
kalisas-crescendo,divine,2026-01-08T00:00:00Z,0.4667,0.0
kalisas-crescendo,divine,2026-01-07T00:00:00Z,0.2167,0.0
kalisas-crescendo,divine,2026-01-06T00:00:00Z,0.2917,0.0
kalisas-crescendo,divine,2026-01-05T00:00:00Z,0.3889,0.0
kalisas-crescendo,divine,2026-01-04T00:00:00Z,0.3333,0.3333
kalisas-crescendo,divine,2026-01-03T00:00:00Z,0.3667,0
kalisas-crescendo,divine,2026-01-02T00:00:00Z,0.8,0.0
kalisas-crescendo,divine,2026-01-01T00:00:00Z,0.8,1
kalisas-crescendo,divine,2025-12-31T00:00:00Z,0.4905,0
kalisas-crescendo,divine,2025-12-30T00:00:00Z,0.5,0
kalisas-crescendo,divine,2025-12-29T00:00:00Z,0.3175,0
kalisas-crescendo,divine,2025-12-28T00:00:00Z,0.3333,0
kalisas-crescendo,divine,2025-12-27T00:00:00Z,1,0
kalisas-crescendo,divine,2025-12-26T00:00:00Z,0.4167,0.0
kalisas-crescendo,divine,2025-12-24T00:00:00Z,0.25,0.0
kalisas-crescendo,divine,2025-12-21T00:00:00Z,0.25,0.0
kalisas-crescendo,divine,2025-12-20T00:00:00Z,0.4,0.0
kalisas-crescendo,divine,2025-12-16T00:00:00Z,1,0
kalisas-crescendo,exalted,2026-01-15T00:00:00Z,13.98,0.2763
kalisas-crescendo,exalted,2026-01-14T00:00:00Z,11.2,0.2873
kalisas-crescendo,exalted,2026-01-13T00:00:00Z,6.92,0.2616
kalisas-crescendo,exalted,2026-01-12T00:00:00Z,5.18,0.1396
kalisas-crescendo,exalted,2026-01-11T00:00:00Z,10.29,0.3751
kalisas-crescendo,exalted,2026-01-10T00:00:00Z,12.2,0.3736
kalisas-crescendo,exalted,2026-01-09T00:00:00Z,5.75,0.3014
kalisas-crescendo,exalted,2026-01-08T00:00:00Z,5.21,0.2469
kalisas-crescendo,exalted,2026-01-07T00:00:00Z,5.45,0.336
kalisas-crescendo,exalted,2026-01-06T00:00:00Z,6.66,0.2048
kalisas-crescendo,exalted,2026-01-05T00:00:00Z,8.92,0.3525
kalisas-crescendo,exalted,2026-01-04T00:00:00Z,8.96,0.7661
kalisas-crescendo,exalted,2026-01-03T00:00:00Z,6.64,0.4587
kalisas-crescendo,exalted,2026-01-02T00:00:00Z,5.38,0.5899
kalisas-crescendo,exalted,2026-01-01T00:00:00Z,6.08,0.4211
kalisas-crescendo,exalted,2025-12-31T00:00:00Z,9.34,0.5797
kalisas-crescendo,exalted,2025-12-30T00:00:00Z,6.0,0.622
kalisas-crescendo,exalted,2025-12-29T00:00:00Z,6.16,0.5876
kalisas-crescendo,exalted,2025-12-28T00:00:00Z,7.74,0.6952
kalisas-crescendo,exalted,2025-12-27T00:00:00Z,2.11,0.154
kalisas-crescendo,exalted,2025-12-26T00:00:00Z,1.02,0.04481
kalisas-crescendo,exalted,2025-12-25T00:00:00Z,3.35,0.1816
kalisas-crescendo,exalted,2025-12-24T00:00:00Z,3.05,0.2184
kalisas-crescendo,exalted,2025-12-23T00:00:00Z,3.73,0.3139
kalisas-crescendo,exalted,2025-12-22T00:00:00Z,3.74,0.258
kalisas-crescendo,exalted,2025-12-21T00:00:00Z,2.49,0.1493
kalisas-crescendo,exalted,2025-12-20T00:00:00Z,2.8,0.1182
kalisas-crescendo,exalted,2025-12-19T00:00:00Z,4.5,0.1338
kalisas-crescendo,exalted,2025-12-18T00:00:00Z,3.78,0.1457
kalisas-crescendo,exalted,2025-12-17T00:00:00Z,3.21,0.1885
kalisas-crescendo,exalted,2025-12-16T00:00:00Z,1.81,0.03293
kalisas-crescendo,chaos,2026-01-15T00:00:00Z,26.88,0
kalisas-crescendo,chaos,2026-01-14T00:00:00Z,6.18,0
kalisas-crescendo,chaos,2026-01-13T00:00:00Z,6.5,0
kalisas-crescendo,chaos,2026-01-12T00:00:00Z,6.72,0
kalisas-crescendo,chaos,2026-01-11T00:00:00Z,9.3,0.2157
kalisas-crescendo,chaos,2026-01-10T00:00:00Z,6.93,0
kalisas-crescendo,chaos,2026-01-09T00:00:00Z,2.85,0
kalisas-crescendo,chaos,2026-01-08T00:00:00Z,3.3,0
kalisas-crescendo,chaos,2026-01-07T00:00:00Z,5.56,0.1021
kalisas-crescendo,chaos,2026-01-06T00:00:00Z,10.17,0
kalisas-crescendo,chaos,2026-01-05T00:00:00Z,9.88,0.4292
kalisas-crescendo,chaos,2026-01-04T00:00:00Z,4.8,0.111
kalisas-crescendo,chaos,2026-01-03T00:00:00Z,5.49,0
kalisas-crescendo,chaos,2026-01-02T00:00:00Z,4.54,0
kalisas-crescendo,chaos,2026-01-01T00:00:00Z,3.91,0.1011
kalisas-crescendo,chaos,2025-12-31T00:00:00Z,5.53,0.13
kalisas-crescendo,chaos,2025-12-30T00:00:00Z,7.17,0.1554
kalisas-crescendo,chaos,2025-12-29T00:00:00Z,9.19,0.222
kalisas-crescendo,chaos,2025-12-28T00:00:00Z,3.52,0.1431
kalisas-crescendo,chaos,2025-12-27T00:00:00Z,1,0
kalisas-crescendo,chaos,2025-12-26T00:00:00Z,3.75,0
kalisas-crescendo,chaos,2025-12-25T00:00:00Z,4.17,0
kalisas-crescendo,chaos,2025-12-24T00:00:00Z,4.22,0
kalisas-crescendo,chaos,2025-12-23T00:00:00Z,7.14,0
kalisas-crescendo,chaos,2025-12-22T00:00:00Z,4.87,0
kalisas-crescendo,chaos,2025-12-21T00:00:00Z,3.5,0
kalisas-crescendo,chaos,2025-12-20T00:00:00Z,1.75,0
kalisas-crescendo,chaos,2025-12-19T00:00:00Z,3.08,0
kalisas-crescendo,chaos,2025-12-18T00:00:00Z,3.25,0
kalisas-crescendo,chaos,2025-12-17T00:00:00Z,1.94,0
kalisas-crescendo,chaos,2025-12-16T00:00:00Z,1,0
kaoms-madness,divine,2026-01-15T00:00:00Z,0.5,0.5
kaoms-madness,divine,2026-01-14T00:00:00Z,0.463,0
kaoms-madness,divine,2026-01-13T00:00:00Z,0.41,0.0
kaoms-madness,divine,2026-01-12T00:00:00Z,0.3333,0.3333
kaoms-madness,divine,2026-01-11T00:00:00Z,0.2457,0.2632
kaoms-madness,divine,2026-01-10T00:00:00Z,0.4444,0.1667
kaoms-madness,divine,2026-01-09T00:00:00Z,0.3536,0.25
kaoms-madness,divine,2026-01-08T00:00:00Z,0.373,0.0
kaoms-madness,divine,2026-01-07T00:00:00Z,0.2376,0.4
kaoms-madness,divine,2026-01-06T00:00:00Z,0.3968,0.2857
kaoms-madness,divine,2026-01-05T00:00:00Z,0.6109,1.0
kaoms-madness,divine,2026-01-04T00:00:00Z,0.125,0.125
kaoms-madness,divine,2026-01-03T00:00:00Z,0.412,1
kaoms-madness,divine,2026-01-02T00:00:00Z,0.125,0.125
kaoms-madness,divine,2026-01-01T00:00:00Z,0.125,0.125
kaoms-madness,divine,2025-12-31T00:00:00Z,0.1787,0.3
kaoms-madness,divine,2025-12-30T00:00:00Z,0.5625,0.125
kaoms-madness,divine,2025-12-29T00:00:00Z,0.1833,0.2
kaoms-madness,divine,2025-12-28T00:00:00Z,0.1,0.1
kaoms-madness,divine,2025-12-26T00:00:00Z,1,0
kaoms-madness,divine,2025-12-24T00:00:00Z,0.125,0.125
kaoms-madness,divine,2025-12-21T00:00:00Z,0.3333,0
kaoms-madness,divine,2025-12-20T00:00:00Z,0.3333,0
kaoms-madness,divine,2025-12-19T00:00:00Z,0.5,0.0
kaoms-madness,divine,2025-12-18T00:00:00Z,0.875,0
kaoms-madness,divine,2025-12-17T00:00:00Z,1,0
kaoms-madness,divine,2025-12-16T00:00:00Z,0.8889,0
kaoms-madness,exalted,2026-01-15T00:00:00Z,14.12,0.5982
kaoms-madness,exalted,2026-01-14T00:00:00Z,22.65,1.13
kaoms-madness,exalted,2026-01-13T00:00:00Z,11.87,1.02
kaoms-madness,exalted,2026-01-12T00:00:00Z,8.75,0.9103
kaoms-madness,exalted,2026-01-11T00:00:00Z,10.92,1.03
kaoms-madness,exalted,2026-01-10T00:00:00Z,7.77,1.1
kaoms-madness,exalted,2026-01-09T00:00:00Z,10.45,1.26
kaoms-madness,exalted,2026-01-08T00:00:00Z,31.11,1.94
kaoms-madness,exalted,2026-01-07T00:00:00Z,7.17,1.05
kaoms-madness,exalted,2026-01-06T00:00:00Z,5.41,0.68
kaoms-madness,exalted,2026-01-05T00:00:00Z,4.8,0.7425
kaoms-madness,exalted,2026-01-04T00:00:00Z,4.05,0.6928
kaoms-madness,exalted,2026-01-03T00:00:00Z,5.61,0.9032
kaoms-madness,exalted,2026-01-02T00:00:00Z,5.24,0.6976
kaoms-madness,exalted,2026-01-01T00:00:00Z,7.73,1.1
kaoms-madness,exalted,2025-12-31T00:00:00Z,10.03,1.36
kaoms-madness,exalted,2025-12-30T00:00:00Z,4.78,0.7661
kaoms-madness,exalted,2025-12-29T00:00:00Z,3.97,0.5384
kaoms-madness,exalted,2025-12-28T00:00:00Z,3.26,0.6453
kaoms-madness,exalted,2025-12-27T00:00:00Z,2.95,0.5844
kaoms-madness,exalted,2025-12-26T00:00:00Z,3.39,0.5609
kaoms-madness,exalted,2025-12-25T00:00:00Z,4.18,0.6196
kaoms-madness,exalted,2025-12-24T00:00:00Z,3.36,0.8088
kaoms-madness,exalted,2025-12-23T00:00:00Z,3.88,0.7621
kaoms-madness,exalted,2025-12-22T00:00:00Z,3.02,0.5046
kaoms-madness,exalted,2025-12-21T00:00:00Z,2.04,0.4731
kaoms-madness,exalted,2025-12-20T00:00:00Z,2.43,0.7064
kaoms-madness,exalted,2025-12-19T00:00:00Z,5.53,0.8421
kaoms-madness,exalted,2025-12-18T00:00:00Z,1.96,0.685
kaoms-madness,exalted,2025-12-17T00:00:00Z,2.21,0.9088
kaoms-madness,exalted,2025-12-16T00:00:00Z,2.07,0.7173
